term,mean_tfidf_a,mean_tfidf_b,difference_a_minus_b
eosinophilic,0.0015398687583030703,0.002081168158380945,-0.0005412994000778748
esophagus,0.0015398687583030703,0.002081168158380945,-0.0005412994000778748
lupus,0.0024512740639957347,0.002993743138448797,-0.0005424690744530621
55,0.0006922096379039615,0.001237684938161743,-0.0005454753002577814
doses,0.002856366764109917,0.003406344334323904,-0.0005499775702139868
activation,0.0011615227681681093,0.0017117431844102496,-0.0005502204162421403
requiring,0.0013820903945427128,0.0019326341304974747,-0.0005505437359547619
intermediate,0.0012530727431063178,0.0018047310676679003,-0.0005516583245615825
trunk,0.0019716541826556274,0.0025274437110509003,-0.000555789528395273
systolic,0.0012334945542376065,0.0017903259048591765,-0.00055683135062157
needed,0.0014607408687088686,0.0020248320822808578,-0.0005640912135719892
secretion,0.0005439742519752617,0.001108700118545649,-0.0005647258665703873
hypercapnia,0.00198898139869615,0.0025615492801864133,-0.0005725678814902635
extended,0.0013334971486894706,0.001909795987981305,-0.0005762988392918344
sle,0.0018784308207524289,0.00245481396925614,-0.000576383148503711
tachypnea,0.0015751135885140619,0.0021550343033428497,-0.0005799207148287878
dental,0.0006611175959815318,0.0012413433556130152,-0.0005802257596314833
malocclusion,0.0006611175959815318,0.0012413433556130152,-0.0005802257596314833
hemorrhages,0.0010011057939566536,0.0015816855607760048,-0.0005805797668193512
amoxicillin,0.0014616823065646163,0.002045180508030588,-0.0005834982014659715
limbs,0.0014143035441203974,0.0020036780386879735,-0.0005893744945675761
conization,0.0013820903945427128,0.001988293112587414,-0.0006062027180447013
coverage,0.0005435219222298999,0.0011582274707749457,-0.0006147055485450458
phase,0.0036353258484807076,0.004259784225015657,-0.0006244583765349495
walking,0.0010076520313080449,0.0016332796036282087,-0.0006256275723201638
situations,0.0006491852249507834,0.0012798081748985788,-0.0006306229499477954
cavity,0.0013222351919630637,0.0019532884151808767,-0.0006310532232178131
relatively,0.0006611175959815318,0.0013001960117316703,-0.0006390784157501385
fish,0.0007419128276659885,0.001381518720154975,-0.0006396058924889864
example,0.0019506686286873756,0.0026046988049725425,-0.0006540301762851669
neck,0.0011151908498623817,0.0017756595921100075,-0.0006604687422476258
lithium,0.004392981577727834,0.0050552014190433404,-0.0006622198413155063
lymphadenopathy,0.0013783532302888517,0.0020442063372258924,-0.0006658531069370407
linked,0.0013235794091560563,0.001989686958391209,-0.0006661075492351526
meet,0.0009232946450639042,0.0015943169837352254,-0.0006710223386713212
allogeneic,0.000953121649044823,0.001624507241362686,-0.000671385592317863
hla,0.000953121649044823,0.001624507241362686,-0.000671385592317863
identical,0.000953121649044823,0.001624507241362686,-0.000671385592317863
differential,0.0014066370410718801,0.002081120008116251,-0.0006744829670443707
density,0.0011926294748962503,0.00186837843528013,-0.0006757489603838797
denudation,0.0011926294748962503,0.00186837843528013,-0.0006757489603838797
epithelial,0.0011926294748962503,0.00186837843528013,-0.0006757489603838797
evident,0.0011926294748962503,0.00186837843528013,-0.0006757489603838797
masson,0.0011926294748962503,0.00186837843528013,-0.0006757489603838797
nsaid,0.001509005510072106,0.00218681972455664,-0.000677814214484534
measures,0.0023361476056461485,0.0030142518987597566,-0.0006781042931136082
hypotension,0.0006265363715531589,0.0013098931017786384,-0.0006833567302254795
traction,0.0008136473582972441,0.0014988053245916478,-0.0006851579662944037
filtration,0.001785473906622712,0.0024750867417368777,-0.0006896128351141658
escharotomy,0.0011354241324391893,0.0018329109721403507,-0.0006974868397011615
develop,0.0007071517720601987,0.001405697913390141,-0.0006985461413299424
admission,0.0019968207950568566,0.002703086694344721,-0.0007062658992878644
contusion,0.0008253830729826649,0.0015346404390704667,-0.0007092573660878018
forms,0.0010925316890482207,0.001802521501686508,-0.0007099898126382872
gestation,0.0008017617764059315,0.0015239433390006217,-0.0007221815625946901
potassium,0.0036111572630150215,0.004336374727795564,-0.0007252174647805424
includes,0.0005435219222298999,0.0012716137176901968,-0.0007280917954602969
purpura,0.0025757995513685933,0.0033129690569054745,-0.0007371695055368812
stature,0.001483825655331977,0.0022291465099513086,-0.0007453208546193315
delivery,0.0013820903945427128,0.0021315421342875457,-0.0007494517397448328
hysteroscopy,0.0014315667923538347,0.0021921057339579888,-0.0007605389416041541
occur,0.002718642489847596,0.0034807856056639375,-0.0007621431158163416
local,0.0008745374121713334,0.0016481511538161404,-0.000773613741644807
infected,0.0012262776930087587,0.0020004073621830406,-0.0007741296691742819
conclusion,0.0006557038098901404,0.001433338039159065,-0.0007776342292689246
microsatellite,0.0010613112133918332,0.0018424162033881116,-0.0007811049899962784
thrombosis,0.002968656266972297,0.0037509569294095152,-0.000782300662437218
plasmapheresis,0.00176833868178356,0.002552073016451879,-0.000783734334668319
atrophic,0.0006922096379039615,0.001478780360288711,-0.0007865707223847496
osteoarthritis,0.0009066248908716142,0.0016974696296897227,-0.0007908447388181085
epilepsy,0.00105711511162035,0.001850355372566546,-0.0007932402609461958
myoclonic,0.00105711511162035,0.001850355372566546,-0.0007932402609461958
manic,0.0011615227681681093,0.0019609590187232946,-0.0007994362505551853
useful,0.003409321270027703,0.004218614222359595,-0.0008092929523318918
polyuria,0.0010202642001413298,0.001835973032242513,-0.0008157088321011832
antibiotic,0.007582034388812948,0.008399345219064184,-0.0008173108302512366
seizures,0.0068428624143200955,0.007671515568864437,-0.0008286531545443412
doppler,0.0009066248908716142,0.0017407543279069069,-0.0008341294370352927
need,0.0039287625240596695,0.004765959402835242,-0.0008371968787755724
alleviate,0.0008745374121713334,0.0017146268960446368,-0.0008400894838733034
discharges,0.00105711511162035,0.0019023975216638017,-0.0008452824100434516
spike,0.00105711511162035,0.0019023975216638017,-0.0008452824100434516
them,0.002247956970305718,0.003093304414574155,-0.0008453474442684369
month,0.0011615227681681093,0.0020108991967482774,-0.0008493764285801681
here,0.0009232946450639042,0.0017746576070358407,-0.0008513629619719365
regular,0.0012876954088597641,0.0021424972064034453,-0.0008548017975436811
intravenous,0.0027757521411691894,0.003633405333658844,-0.0008576531924896547
an,0.027735053307733463,0.028600289285416868,-0.0008652359776834054
cardiac,0.004322022565995799,0.005195774197942241,-0.0008737516319464421
features,0.00307819446445864,0.003957116668276138,-0.0008789222038174975
every,0.0023409553686787854,0.003221250955335682,-0.0008802955866568964
perform,0.001817519987833123,0.002703943777155348,-0.0008864237893222251
erosion,0.0006491852249507834,0.0015360420462542561,-0.0008868568213034727
cll,0.0010826125358768916,0.0019706544735016104,-0.0008880419376247188
lymphocytosis,0.0010826125358768916,0.0019706544735016104,-0.0008880419376247188
tp53,0.0010826125358768916,0.0019706544735016104,-0.0008880419376247188
tolerance,0.0023270623542803537,0.003215157383050269,-0.0008880950287699155
urinary,0.005585825728511457,0.006474968783501485,-0.0008891430549900284
responsible,0.001594152003872445,0.002483588986440332,-0.0008894369825678868
febrile,0.001170883140656137,0.00206683128324679,-0.000895948142590653
lung,0.0026849464957179126,0.0035823546043552905,-0.0008974081086373779
wound,0.0012262776930087587,0.0021274198560457887,-0.00090114216303703
suppression,0.0005439742519752617,0.0014547963404337402,-0.0009108220884584784
canal,0.0020153040626160897,0.002927444535297496,-0.0009121404726814063
suspected,0.0010826125358768916,0.0020004109460887297,-0.0009177984102118381
polymerase,0.0016258843334124224,0.0025458733676369137,-0.0009199890342244913
prophylaxis,0.0006265363715531589,0.0015480576587237858,-0.0009215212871706269
dysfunction,0.0006265363715531589,0.001558422695797456,-0.000931886324244297
third,0.0021218286397887533,0.0030571434767720056,-0.0009353148369832523
antibody,0.00048036814980771046,0.0014168324487028336,-0.0009364642988951232
aspergillosis,0.0023577136125089732,0.0032949260951720023,-0.0009372124826630291
reveals,0.0008075370553306361,0.001746793258624687,-0.0009392562032940508
reticulocytosis,0.00048036814980771046,0.001426356528678791,-0.0009459883788710806
depression,0.002769883935191712,0.0037164382979936353,-0.0009465543628019231
part,0.0014423407267645364,0.00239587509387297,-0.0009535343671084337
high,0.013766126342770219,0.014722968805036183,-0.0009568424622659645
nail,0.0010870438444597998,0.0020451897312005127,-0.0009581458867407128
problem,0.0016069553689585206,0.002586370481757179,-0.0009794151127986584
cushing,0.002719871259876309,0.0036994406371593704,-0.0009795693772830616
radiating,0.0013417992121859078,0.002326195599385064,-0.000984396387199156
fixator,0.0005435219222298999,0.0015338922984003847,-0.000990370376170485
stability,0.0005435219222298999,0.0015338922984003847,-0.000990370376170485
genetic,0.001483825655331977,0.0024842822117821023,-0.0010004565564501252
tract,0.004780781038968017,0.005786212216781412,-0.0010054311778133953
aphasia,0.001170883140656137,0.0021792624468410485,-0.0010083793061849114
lobe,0.001170883140656137,0.0021792624468410485,-0.0010083793061849114
level,0.006729121004488022,0.0077425866129426256,-0.0010134656084546034
distinct,0.00105711511162035,0.0020718474093279478,-0.0010147322977075977
over,0.0010076520313080449,0.002022553625220423,-0.0010149015939123782
dexamethasone,0.0005439742519752617,0.0015596147056635883,-0.0010156404536883264
drusen,0.002478897843009793,0.003494872401659705,-0.0010159745586499121
his,0.00048036814980771046,0.0014988053245916478,-0.0010184371747839374
temporomandibular,0.0013383083547675034,0.002357900562475185,-0.0010195922077076815
concern,0.000982966263677673,0.0020079837564502766,-0.0010250174927726036
confirming,0.0015490295350575143,0.0025799115486967285,-0.0010308820136392142
indomethacin,0.001866929149703742,0.0029031344249787843,-0.0010362052752750422
vary,0.000622309716567914,0.001663444842812137,-0.0010411351262442229
radicular,0.0010076520313080449,0.0020705906418978302,-0.0010629386105897854
cm,0.0009512471487733216,0.0020198486334699834,-0.001068601484696662
pupillary,0.0015870952170673532,0.0026561956526960887,-0.0010691004356287355
sibling,0.000953121649044823,0.002023635949928314,-0.0010705143008834911
close,0.0006611175959815318,0.001747523064108081,-0.0010864054681265492
hiv,0.003681465766651726,0.0047767913729926895,-0.0010953256063409634
hard,0.00048036814980771046,0.0015816855607760048,-0.0011013174109682944
duration,0.001244619433135828,0.0023571663484314993,-0.0011125469152956714
causes,0.003721874715981321,0.004834493515878222,-0.0011126187998969006
involve,0.0006611175959815318,0.0017819319198491882,-0.0011208143238676564
ige,0.0006617897045780282,0.0017926269298698953,-0.0011308372252918672
body,0.002223095426670805,0.00336116551107013,-0.001138070084399325
anxiety,0.0018465892901278083,0.002985514037442758,-0.0011389247473149496
hyperkalemia,0.0036111572630150215,0.004751957814265215,-0.001140800551250194
technique,0.0017829302760681452,0.002959702527021353,-0.0011767722509532078
decline,0.0011177474030906497,0.002297826478393182,-0.0011800790753025323
decompression,0.0006491852249507834,0.0018329109721403507,-0.0011837257471895672
intermittent,0.0015398687583030703,0.002725362032542954,-0.0011854932742398835
deformity,0.0017478942553627397,0.0029414958007522862,-0.0011936015453895465
thyroglobulin,0.0011151908498623817,0.0023089102181508107,-0.001193719368288429
puberty,0.002582594779562789,0.0037801407313272804,-0.0011975459517644914
iv,0.0023227012639021574,0.0035232834130374986,-0.0012005821491353412
seen,0.0035006956872438654,0.004702437799912111,-0.0012017421126682454
ct,0.007458754027527317,0.008668060533002725,-0.0012093065054754083
lymph,0.002066231457113656,0.003296302307632281,-0.001230070850518625
serous,0.001789776407305002,0.0030268084589265614,-0.0012370320516215593
mixed,0.0008075370553306361,0.0020610925218213765,-0.0012535554664907405
crystals,0.001509005510072106,0.0027666576106465525,-0.0012576521005744465
towards,0.0013188267433108017,0.0025782127085743683,-0.0012593859652635666
sclerosis,0.0016258843334124224,0.0028910742705304943,-0.0012651899371180718
best,0.0006557038098901404,0.0019213292462328766,-0.001265625436342736
population,0.0008017617764059315,0.002068810577437682,-0.0012670488010317503
traumatic,0.0008253830729826649,0.002104151273998739,-0.001278768201016074
closed,0.002142797443958934,0.0034264320362535254,-0.0012836345922945915
intervention,0.001414767245764931,0.0027099867587231916,-0.0012952195129582607
offers,0.0013577061035743997,0.002656286449260006,-0.0012985803456856061
impaired,0.0013128271549002668,0.0026120256761822686,-0.0012991985212820018
esr,0.0007935476085336766,0.0020959780150864304,-0.001302430406552754
reduction,0.0008885864534301585,0.0021919566184667723,-0.0013033701650366138
carcinoma,0.00123533219375102,0.002544115867067734,-0.001308783673316714
kappa,0.0016150741106612722,0.002926084392778247,-0.0013110102821169746
requires,0.0007419128276659885,0.0020538301917810853,-0.0013119173641150967
radiological,0.0008745374121713334,0.0021871367753165576,-0.0013125993631452242
dyspnea,0.0015751135885140619,0.0028955869711067114,-0.0013204733825926496
karyotype,0.0007419128276659885,0.002072278080232462,-0.0013303652525664734
cerebral,0.004009580372751184,0.005339952702641027,-0.0013303723298898435
diabetic,0.0014143035441203974,0.0027475070407422704,-0.001333203496621873
vessels,0.0008136473582972441,0.002147433315278168,-0.0013337859569809239
aldolase,0.0018273078491555755,0.003170353719011972,-0.0013430458698563963
metabolic,0.002524821564391491,0.0038735392655705842,-0.0013487177011790932
range,0.0016255978977700427,0.0029902679720539326,-0.00136467007428389
cystic,0.0006491852249507834,0.002017872305951041,-0.0013686870810002577
growing,0.0006491852249507834,0.002017872305951041,-0.0013686870810002577
affected,0.00402573620247161,0.005396889985964107,-0.0013711537834924974
urgent,0.0006611175959815318,0.0020444590943339046,-0.0013833414983523728
less,0.006686027753524414,0.008094416805026428,-0.001408389051502014
hormonal,0.0010724609618724874,0.002483521989056766,-0.0014110610271842786
intense,0.000622309716567914,0.002038450812758232,-0.001416141096190318
scalp,0.0006617897045780282,0.0020941245861713126,-0.0014323348815932844
chiasm,0.0006491852249507834,0.002082873970526325,-0.0014336887455755416
atrophy,0.0011926294748962503,0.0026310995745386354,-0.0014384700996423851
gluconate,0.0015475659866227489,0.0029892714869572553,-0.0014417055003345064
ratio,0.0015168302330352088,0.0029674897472310537,-0.001450659514195845
volume,0.0006611175959815318,0.002124182650057245,-0.0014630650540757132
follow,0.002948316148630285,0.004414139781869978,-0.0014658236332396927
highly,0.001165737514869641,0.002633897635802178,-0.0014681601209325368
white,0.0007935476085336766,0.0022621756989682023,-0.0014686280904345258
intraepithelial,0.0011926294748962503,0.002672587500235678,-0.0014799580253394278
transplantation,0.000953121649044823,0.002436760862044029,-0.001483639212999206
amd,0.0016695933180799908,0.0031633711215520097,-0.001493777803472019
gbm,0.00088416934089178,0.00237913521317935,-0.00149496587228757
goodpasture,0.00088416934089178,0.00237913521317935,-0.00149496587228757
destruction,0.0009607362996154209,0.0024621463239297005,-0.0015014100243142797
hands,0.0007935476085336766,0.00230048492890261,-0.0015069373203689335
stages,0.0011177474030906497,0.0026255211409088727,-0.001507773737818223
visual,0.0037418780420546195,0.0052602217137918215,-0.001518343671737202
presenting,0.0016258843334124224,0.0031506340162758325,-0.00152474968286341
minutes,0.000622309716567914,0.0021618925105429975,-0.0015395827939750834
coombs,0.0024512740639957347,0.0039969008063061905,-0.0015456267423104558
skin,0.005564062752450343,0.007113336357344686,-0.0015492736048943424
examination,0.005256796440879579,0.0068076467766002655,-0.0015508503357206868
wall,0.0006611175959815318,0.002214796155945804,-0.001553678559964272
on,0.015037874665155977,0.016607223884680843,-0.0015693492195248664
monitoring,0.004277758924131307,0.005853108088993743,-0.0015753491648624364
lymphoma,0.0013783532302888517,0.002955981710252416,-0.001577628479963564
mutations,0.0010826125358768916,0.0026605461058743334,-0.0015779335699974417
fna,0.0019024942975466432,0.0034930263905241033,-0.0015905320929774601
nephropathy,0.00088416934089178,0.0024750867417368777,-0.0015909174008450976
gabapentin,0.0008745374121713334,0.0024860867176210505,-0.001611549305449717
infiltrates,0.0022516125730351597,0.00386341569082786,-0.0016118031177927003
probable,0.002503280205857999,0.004118872903496223,-0.001615592697638224
episodes,0.001244619433135828,0.002863626763875835,-0.0016190073307400072
guide,0.0006991559431218331,0.002331719988558704,-0.0016325640454368708
transfusions,0.000953121649044823,0.002587417179990961,-0.0016342955309461382
beta,0.0012876954088597641,0.0029386277852988755,-0.0016509323764391114
ultrasound,0.004632857502973603,0.006284916374475334,-0.0016520588715017315
collagenous,0.002925681523488194,0.004580297520776289,-0.001654615997288095
rheumatoid,0.001276780327983542,0.002942202006212493,-0.001665421678228951
renal,0.005135265101297281,0.006802526489087196,-0.0016672613877899145
light,0.002422611165991908,0.004096518149889546,-0.0016739069838976376
smear,0.00048036814980771046,0.0021744174375454926,-0.0016940492877377822
membrane,0.0022186508280689953,0.003914295364808136,-0.0016956445367391406
layer,0.0011926294748962503,0.0028932162203442312,-0.001700586745447981
subepithelial,0.0011926294748962503,0.0028932162203442312,-0.001700586745447981
given,0.00908783420971231,0.01080166348219725,-0.001713829272484941
trophoblastic,0.001603523552811863,0.0033408226536398465,-0.0017372991008279834
pericardial,0.0015751135885140619,0.0033141450182934784,-0.0017390314297794165
indicate,0.0028829995359136414,0.004624073473199959,-0.0017410739372863172
external,0.0010870438444597998,0.002830485591065808,-0.0017434417466060082
dl,0.0010202642001413298,0.0027680887151059117,-0.0017478245149645819
limited,0.0007071517720601987,0.0024572316586406705,-0.0017500798865804717
present,0.008936807381626952,0.01070065102017506,-0.0017638436385481078
adrenal,0.0016369819492594172,0.0034008395516538694,-0.0017638576023944522
deposition,0.00088416934089178,0.0026659038610702397,-0.0017817345201784596
accumulation,0.0013357727087316789,0.003121773875493003,-0.0017860011667613243
various,0.0006491852249507834,0.0024356445555837438,-0.0017864593306329605
soft,0.0011368869386878487,0.002937219922740404,-0.0018003329840525553
receptors,0.0008502893127485994,0.0026517290288750692,-0.00180143971612647
fetal,0.0018293554886044114,0.0036346878812159806,-0.0018053323926115691
compared,0.0008017617764059315,0.0026143323021252597,-0.0018125705257193282
rapidly,0.0012340983660216135,0.0030468382857437633,-0.0018127399197221498
test,0.012361342514779796,0.014179673521362781,-0.0018183310065829853
enophthalmos,0.0006611175959815318,0.0024826867112260303,-0.0018215691152444985
premature,0.0010330379118251155,0.0028595796976712924,-0.0018265417858461769
upper,0.0007071517720601987,0.002545801553490291,-0.001838649781430092
characteristic,0.008839420867055418,0.010678808227898535,-0.0018393873608431172
ra,0.0012334945542376065,0.0030765010918654243,-0.0018430065376278178
erythematous,0.0011022652795984046,0.0029453642404293438,-0.0018430989608309392
hours,0.002222054790030015,0.004067126853727166,-0.001845072063697151
mood,0.0011615227681681093,0.0030160783933501673,-0.001854555625182058
exudative,0.0015578692490077445,0.0034149547130285568,-0.0018570854640208123
cluster,0.001866929149703742,0.0037275733987155286,-0.0018606442490117865
lower,0.004331424224060741,0.00619857821185317,-0.0018671539877924293
deep,0.003030002938023792,0.004898677436471674,-0.0018686744984478818
low,0.013382698149037642,0.015255004679498254,-0.0018723065304606119
red,0.00301659705362957,0.004891765180643714,-0.0018751681270141435
sign,0.003213726027066022,0.005089600169080971,-0.0018758741420149493
nausea,0.0006491852249507834,0.0025349861381816635,-0.0018858009132308802
animals,0.000982966263677673,0.002873874760775448,-0.001890908497097775
spinal,0.0007071517720601987,0.0025987775858468173,-0.0018916258137866185
trauma,0.0016507661459653298,0.003545055803972372,-0.001894289658007042
term,0.0006611175959815318,0.0025594271347462944,-0.0018983095387647626
prolonged,0.003458598821749456,0.005358407396725586,-0.0018998085749761303
second,0.0016878343105976488,0.003588841705652284,-0.0019010073950546354
confirmation,0.0013333276106522638,0.0032346379740268412,-0.0019013103633745774
hepatitis,0.001304243900418874,0.003218634413508336,-0.0019143905130894617
painful,0.0011151908498623817,0.003034610912130464,-0.0019194200622680824
suggestive,0.004988219238293796,0.0069325202392527,-0.0019443010009589047
12,0.0008017617764059315,0.0027710338143432335,-0.001969272037937302
4th,0.0009496362327348584,0.0029281864417716385,-0.00197855020903678
5th,0.0009496362327348584,0.0029281864417716385,-0.00197855020903678
vertebrae,0.0009496362327348584,0.0029281864417716385,-0.00197855020903678
scan,0.0031291437047119724,0.005115206904229488,-0.0019860631995175155
pao2,0.0014644087768915172,0.0034543878098300027,-0.0019899790329384855
vein,0.00121326116607082,0.0032218859190616075,-0.0020086247529907874
positive,0.0059371008088670045,0.007952354728833523,-0.0020152539199665186
instability,0.0017357799708893123,0.003770450197654753,-0.0020346702267654408
progressive,0.003985620258353674,0.006021439875053226,-0.002035819616699552
maxillary,0.0006611175959815318,0.002709422014029508,-0.0020483044180479764
vitamin,0.0011153662112013095,0.0031800337505431533,-0.002064667539341844
vision,0.003818238137167684,0.005885310738914261,-0.0020670726017465767
neuropathic,0.0017490748243426668,0.003827038797722883,-0.0020779639733802162
lateral,0.0012054933376326677,0.0032859638195795737,-0.002080470481946906
amyloidosis,0.0008075370553306361,0.002926084392778247,-0.002118547337447611
pressure,0.0073004921473214975,0.009420913255381495,-0.0021204211080599975
glomerular,0.00088416934089178,0.0030067180379177837,-0.002122548697026004
pneumonia,0.0039702474707377575,0.0060978002243726485,-0.002127552753634891
post,0.0008253830729826649,0.002957000179305758,-0.0021316171063230933
15,0.003145856304172447,0.005308180353358347,-0.0021623240491859
extension,0.0010076520313080449,0.003198860863082703,-0.002191208831774658
azithromycin,0.0012668649767862469,0.0034746824123248377,-0.002207817435538591
region,0.0018161664095927425,0.0040253374272245564,-0.0022091710176318138
action,0.0024478372338278967,0.004660112267841393,-0.0022122750340134965
thrombotic,0.0006991559431218331,0.0029256420323317024,-0.0022264860892098693
early,0.0020008979831743568,0.00422809863265148,-0.0022272006494771235
megakaryocytes,0.0013783532302888517,0.0036155135241138134,-0.002237160293824962
colitis,0.004022914058810685,0.006267378821208348,-0.002244464762397663
detachment,0.0016272947165944882,0.003878385079462624,-0.0022510903628681356
immunodeficiency,0.0013235794091560563,0.0035852538597397907,-0.0022616744505837344
although,0.00767054748173719,0.009937218917679654,-0.002266671435942464
peripheral,0.002215011373886399,0.0044858511148970475,-0.0022708397410106484
vomiting,0.0006491852249507834,0.0029291329421015666,-0.0022799477171507833
life,0.0024078773936706496,0.00470035058336753,-0.0022924731896968808
puncture,0.0019024942975466432,0.004199729096724383,-0.00229723479917774
distal,0.003448643468852759,0.005750069370904246,-0.0023014259020514866
medication,0.0017395054279574277,0.004042193989198755,-0.0023026885612413275
her,0.0010956046185705136,0.003402119557134592,-0.002306514938564078
nerves,0.0006491852249507834,0.0029583008585324353,-0.002309115633581652
atypical,0.0012668649767862469,0.0035782847613367768,-0.00231141978455053
assess,0.0008745374121713334,0.0031868689776756807,-0.0023123315655043473
line,0.001165737514869641,0.003492016607697047,-0.002326279092827406
hyperthyroidism,0.0011151908498623817,0.0034633653272262165,-0.002348174477363835
onset,0.004549400143629253,0.00690451437424505,-0.0023551142306157975
leg,0.0010076520313080449,0.003371935919719525,-0.00236428388841148
dry,0.0006922096379039615,0.0030612123753982552,-0.0023690027374942938
anorexia,0.0018465892901278083,0.004217374709356837,-0.0023707854192290285
mellitus,0.0010202642001413298,0.0034085381815945172,-0.0023882739814531876
type,0.004957951797411032,0.007352575034128589,-0.0023946232367175573
up,0.004019856060186086,0.006414560589870944,-0.0023947045296848586
adequate,0.0005435219222298999,0.0029504259355128534,-0.0024069040132829534
diagnostic,0.009840839234870556,0.012247983020478956,-0.0024071437856084
elisa,0.0013114076197802808,0.003727209150629711,-0.00241580153084943
face,0.0016371941608416267,0.004055233870889987,-0.0024180397100483603
result,0.0021526792513075843,0.004590162006991782,-0.002437482755684198
causing,0.0023068453482186406,0.004750734393070439,-0.002443889044851799
control,0.00189843288410629,0.004346562617473561,-0.002448129733367271
tests,0.007214124046250178,0.009664911725324885,-0.0024507876790747073
into,0.0016715637875707148,0.004135291621997116,-0.0024637278344264014
determine,0.00123533219375102,0.003710500828713885,-0.002475168634962865
cough,0.00048036814980771046,0.0029709469464057844,-0.0024905787965980738
insufficiency,0.001831728082971584,0.004323999901871897,-0.002492271818900313
increase,0.0014831718267210325,0.003979147575787895,-0.002495975749066863
bilateral,0.0019236930620449384,0.004420500294055182,-0.0024968072320102437
bleeding,0.0013235794091560563,0.003832333235539142,-0.0025087538263830855
hospital,0.0017743840063813672,0.004285958547100112,-0.002511574540718745
lead,0.0015807934230369818,0.0040975204289150505,-0.0025167270058780687
antigen,0.0023061725307394064,0.004827951620262504,-0.0025217790895230977
factors,0.0017445804376887849,0.004279206892304254,-0.002534626454615469
relevant,0.0006922096379039615,0.003240204860729794,-0.0025479952228258324
anti,0.00459931466758526,0.0071636980806624355,-0.0025643834130771757
prevent,0.0020890482477938883,0.004655325193606341,-0.002566276945812453
signs,0.001125790837401756,0.003694366747485612,-0.0025685759100838564
age,0.00563274183824941,0.008262489080657907,-0.002629747242408497
rather,0.0012465283612264726,0.0038803949501259056,-0.002633866588899433
lacks,0.0006617897045780282,0.0033120151023397085,-0.0026502253977616803
sensitivity,0.0006557038098901404,0.0033184132841162393,-0.002662709474226099
its,0.007573511639528031,0.010239800384323232,-0.0026662887447952005
basal,0.0008502893127485994,0.0035218064522447873,-0.002671517139496188
mass,0.0012983704499015668,0.003973576186131136,-0.0026752057362295694
retinal,0.0020222460340893343,0.004726888508306558,-0.0027046424742172234
infarction,0.0006491852249507834,0.0033718701719078477,-0.0027226849469570644
diarrhea,0.0035814532278521517,0.006328865373068765,-0.002747412145216613
ventricular,0.0016701100828004668,0.004429205361679556,-0.0027590952788790896
induced,0.0009232946450639042,0.0036830063473460755,-0.0027597117022821714
short,0.0026663114706970492,0.005462460104704057,-0.0027961486340070075
knee,0.0020609374802792136,0.004863559027214102,-0.002802621546934888
empyema,0.0011631655723440004,0.003975278084539434,-0.002812112512195434
through,0.000982966263677673,0.0038012381714580194,-0.0028182719077803463
physical,0.00232895281753669,0.005157725014046532,-0.0028287721965098425
known,0.0013318124111147867,0.00417741476786586,-0.0028456023567510736
rubella,0.0011022652795984046,0.003972988503413179,-0.002870723223814775
options,0.007129139092812948,0.010005215399977355,-0.0028760763071644067
during,0.004502259498117811,0.007409209702747137,-0.0029069502046293267
attack,0.00048036814980771046,0.0033955803478038305,-0.00291521219799612
affecting,0.0016507244791304158,0.0045758872011142865,-0.0029251627219838705
prior,0.0009512471487733216,0.0038778563862704165,-0.002926609237497095
rupture,0.0013417992121859078,0.004274152094429737,-0.0029323528822438293
deficits,0.0012983704499015668,0.004244073146041501,-0.0029457026961399345
like,0.0040891047065437424,0.007037569179344057,-0.002948464472800315
improvement,0.001276780327983542,0.004232259130295656,-0.0029554788023121135
factor,0.0019147700470047303,0.004886471758421852,-0.0029717017114171216
chest,0.0033446338443136802,0.006331260619600079,-0.0029866267752863985
use,0.0021100408417729084,0.005120948743782622,-0.003010907902009713
indicates,0.004695716703259589,0.007711600529472072,-0.0030158838262124826
however,0.005963395751245045,0.008999384214292345,-0.0030359884630473
functional,0.0011177474030906497,0.004207576073079903,-0.0030898286699892526
analysis,0.0019452834929402612,0.0050452569201281565,-0.003099973427187895
calcium,0.004214779880408598,0.007322177597604057,-0.0031073977171954597
nature,0.0025063514188443134,0.005632732094215376,-0.0031263806753710622
antibiotics,0.000953121649044823,0.0040964766284780066,-0.0031433549794331835
manage,0.0008745374121713334,0.0040251419792689865,-0.003150604567097653
antibodies,0.007019064954210992,0.010169766498584348,-0.003150701544373356
direct,0.0035642249000674233,0.006726814763700409,-0.0031625898636329854
distress,0.0029288175537830344,0.00610877544833857,-0.0031799578945555353
gram,0.0014616823065646163,0.004666430764329644,-0.0032047484577650276
involves,0.0006491852249507834,0.003857502178317305,-0.0032083169533665217
morphine,0.0008745374121713334,0.004124281925954853,-0.00324974451378352
hand,0.002431677508609645,0.005683626093525388,-0.0032519485849157427
similar,0.0018108973828634312,0.005078562466300619,-0.0032676650834371876
small,0.0028994394082777508,0.006199413074934921,-0.0032999736666571703
aspergillus,0.0013128271549002668,0.004621639423998276,-0.003308812269098009
non,0.005720312071277012,0.009044935247146144,-0.0033246231758691323
respiratory,0.00774002384342681,0.011101063792945523,-0.0033610399495187133
painless,0.0007935476085336766,0.00415830551480281,-0.0033647579062691334
despite,0.0007071517720601987,0.004090079544627242,-0.003382927772567043
negative,0.004515060651137809,0.007919112261448117,-0.0034040516103103083
initial,0.006625069885395387,0.010031922994940538,-0.003406853109545151
